ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
778401205,3,31OCT56,43.0,4,18.0,,Yes,$0,z_No,z_F,z_High School,Student,51,Commercial,"$7,620",6,z_SUV,no,$0,0,Yes,0,$0,4.0,0,z_Highly Rural/ Rural
459075283,0,05JUL41,58.0,0,12.0,"$181,620",No,"$500,309",Yes,z_F,Masters,,45,Commercial,"$23,730",10,Pickup,no,$0,0,No,0,$0,16.0,0,Highly Urban/ Urban
294553562,0,11NOV71,28.0,1,13.0,"$84,448",Yes,$0,z_No,M,Bachelors,Professional,18,Private,"$12,740",4,Minivan,yes,"$13,415",3,No,3,$0,8.0,0,Highly Urban/ Urban
158580440,0,15JUN35,64.0,0,15.0,"$40,528",No,"$208,306",Yes,z_F,z_High School,z_Blue Collar,54,Commercial,"$11,950",7,Sports Car,no,"$5,137",1,No,6,"$3,602",6.0,1,Highly Urban/ Urban
295796026,0,15AUG36,63.0,0,13.0,"$31,269",No,"$201,461",Yes,M,z_High School,Professional,42,Private,"$29,400",6,Minivan,yes,$0,0,No,0,$0,1.0,0,z_Highly Rural/ Rural
792082979,0,23JUN56,43.0,2,9.0,"$159,443",No,"$423,784",Yes,M,Bachelors,Professional,20,Private,"$21,740",3,Van,yes,"$4,538",1,No,3,$0,5.0,0,Highly Urban/ Urban
344418903,1,22MAY61,38.0,2,15.0,"$40,342",No,"$189,439",Yes,z_F,Bachelors,Clerical,5,Private,"$9,330",4,Sports Car,no,$0,0,No,0,$0,14.0,0,z_Highly Rural/ Rural
35177175,0,11MAY48,51.0,0,7.0,"$133,425",No,"$361,561",Yes,z_F,PhD,Doctor,22,Private,"$19,940",6,Minivan,no,"$4,434",1,No,0,$0,18.0,0,Highly Urban/ Urban
715325953,0,03MAY65,34.0,3,,"$30,432",Yes,"$138,584",z_No,M,z_High School,Clerical,40,Commercial,"$16,420",1,Van,yes,"$3,367",1,No,4,$0,1.0,0,Highly Urban/ Urban
950790157,1,22JUN62,37.0,1,14.0,"$79,665",No,"$222,382",Yes,M,Masters,Professional,34,Private,"$13,170",1,Minivan,yes,"$2,614",2,No,6,$0,14.0,0,Highly Urban/ Urban
699407099,0,04JUL42,57.0,0,14.0,"$37,694",No,"$175,270",Yes,M,<High School,z_Blue Collar,45,Private,"$10,970",1,Pickup,no,"$5,653",3,No,2,"$4,538",6.0,1,Highly Urban/ Urban
981783222,0,08NOV61,38.0,0,0.0,$0,No,$0,z_No,z_F,<High School,Student,40,Private,"$1,630",4,Sports Car,no,"$9,228",2,No,7,$0,6.0,0,Highly Urban/ Urban
12136446,1,25MAY63,36.0,3,11.0,"$20,921",No,"$124,116",Yes,M,z_High School,Clerical,71,Private,"$25,280",11,Minivan,yes,$0,0,No,0,$0,1.0,0,Highly Urban/ Urban
281256236,0,12MAY67,32.0,2,7.0,,Yes,"$466,804",z_No,M,PhD,,43,Commercial,"$30,470",10,Panel Truck,yes,"$6,042",3,No,0,$0,14.0,0,Highly Urban/ Urban
720785244,0,21FEB67,32.0,3,9.0,,Yes,$0,z_No,z_F,Masters,,42,Private,"$1,500",6,Sports Car,no,"$27,582",4,No,3,$0,16.0,0,Highly Urban/ Urban
849590952,0,24AUG74,25.0,4,11.0,"$49,576",Yes,"$160,042",z_No,z_F,Masters,Manager,5,Private,"$6,460",6,z_SUV,no,"$3,862",2,No,1,"$2,576",16.0,1,Highly Urban/ Urban
277664335,0,13DEC46,52.0,0,9.0,"$65,529",No,,z_No,M,Bachelors,Manager,10,Private,"$14,530",4,Minivan,yes,$0,0,No,0,$0,9.0,0,Highly Urban/ Urban
544072066,0,29AUG49,50.0,0,11.0,"$101,130",No,"$335,516",Yes,z_F,Masters,Lawyer,36,Private,"$16,610",1,z_SUV,no,$0,0,No,0,$0,10.0,0,Highly Urban/ Urban
821729166,0,03DEC52,46.0,0,8.0,"$87,396",No,,z_No,M,Masters,,5,Commercial,"$31,510",11,Panel Truck,yes,$0,0,No,0,$0,13.0,0,Highly Urban/ Urban
661078597,0,03NOV61,38.0,0,11.0,"$92,242",No,"$233,525",Yes,M,Masters,,39,Commercial,"$27,390",6,Panel Truck,yes,"$33,887",4,Yes,3,$0,,0,Highly Urban/ Urban
945502940,0,27MAR57,42.0,0,6.0,"$22,019",No,"$140,727",Yes,M,z_High School,z_Blue Collar,47,Commercial,"$12,100",1,Minivan,yes,"$1,738",1,No,0,$0,9.0,0,Highly Urban/ Urban
811842984,3,11SEP60,39.0,5,14.0,"$12,591",No,$0,Yes,M,<High School,Student,41,Private,"$16,570",1,Van,yes,"$7,621",2,No,0,"$6,097",1.0,1,Highly Urban/ Urban
431960650,0,31AUG42,57.0,0,,"$159,517",No,"$456,583",z_No,M,PhD,Lawyer,43,Private,"$23,150",4,Minivan,no,$0,0,No,2,$0,17.0,0,Highly Urban/ Urban
827178489,0,23JUN51,48.0,0,13.0,"$70,682",No,"$263,905",Yes,z_F,z_High School,z_Blue Collar,25,Commercial,"$13,370",3,Minivan,no,"$11,976",2,No,5,$0,1.0,0,Highly Urban/ Urban
376286092,0,06JUL60,39.0,0,0.0,$0,No,$0,Yes,M,z_High School,Student,34,Commercial,"$18,770",1,Pickup,no,$0,0,No,3,$0,7.0,0,Highly Urban/ Urban
88279212,0,08SEP63,36.0,0,9.0,"$73,430",No,"$235,484",z_No,M,z_High School,z_Blue Collar,10,Commercial,"$12,440",4,Minivan,no,"$33,999",1,Yes,2,$0,1.0,0,Highly Urban/ Urban
731416415,0,18MAY63,36.0,2,12.0,"$53,169",Yes,$0,z_No,z_F,<High School,Clerical,44,Private,"$9,610",6,z_SUV,no,"$3,698",2,No,5,"$8,220",1.0,1,z_Highly Rural/ Rural
551370243,0,11FEB35,64.0,0,10.0,"$96,238",No,"$290,724",Yes,M,Masters,Lawyer,40,Private,"$13,130",1,z_SUV,yes,$0,0,No,2,$0,1.0,0,Highly Urban/ Urban
884766026,0,10FEB57,42.0,0,11.0,"$63,180",No,"$243,719",Yes,z_F,Masters,Lawyer,23,Private,"$12,030",1,Sports Car,no,$0,0,No,1,$0,12.0,0,Highly Urban/ Urban
346577642,0,16AUG44,55.0,0,12.0,"$50,601",No,$0,z_No,z_F,<High School,z_Blue Collar,54,Private,"$18,480",1,Sports Car,no,"$36,661",2,Yes,5,$0,5.0,0,Highly Urban/ Urban
696933036,0,03MAY68,31.0,3,9.0,"$24,965",No,"$166,669",Yes,M,z_High School,Student,29,Commercial,"$15,440",10,Minivan,no,"$38,197",1,Yes,5,$0,1.0,0,Highly Urban/ Urban
154793005,0,15OCT45,54.0,0,13.0,"$72,289",No,$0,z_No,M,<High School,z_Blue Collar,44,Private,"$14,130",7,Minivan,yes,"$39,793",2,Yes,5,$0,1.0,0,Highly Urban/ Urban
706760299,0,13OCT48,51.0,0,9.0,"$44,977",No,,Yes,M,z_High School,z_Blue Collar,41,Commercial,"$6,000",10,Pickup,yes,"$8,060",2,No,6,"$4,824",1.0,1,Highly Urban/ Urban
33866999,0,03APR53,46.0,0,12.0,"$96,729",No,"$270,745",z_No,z_F,PhD,Home Maker,60,Commercial,"$16,400",9,Pickup,no,"$4,052",4,No,3,"$6,978",15.0,1,Highly Urban/ Urban
969153938,1,11NOV58,41.0,2,13.0,"$38,129",No,"$158,485",Yes,z_F,<High School,Clerical,18,Private,"$28,190",6,z_SUV,no,"$6,789",1,No,5,$0,1.0,0,Highly Urban/ Urban
481754281,0,22JUL58,41.0,0,0.0,$0,No,,z_No,z_F,Masters,Home Maker,43,Private,"$5,600",4,Sports Car,no,$0,0,No,0,"$3,018",20.0,1,Highly Urban/ Urban
460805183,0,16JAN57,42.0,2,11.0,"$35,587",Yes,"$157,807",z_No,M,z_High School,z_Blue Collar,10,Commercial,"$11,050",1,Pickup,yes,"$5,863",1,No,0,$0,11.0,0,z_Highly Rural/ Rural
686048949,0,20MAR61,38.0,0,13.0,"$92,395",No,$0,z_No,z_F,Bachelors,Professional,61,Private,"$22,780",4,Sports Car,no,$0,0,No,0,$0,1.0,0,z_Highly Rural/ Rural
969343262,0,30AUG66,33.0,2,12.0,"$70,408",No,"$190,139",Yes,z_F,Bachelors,z_Blue Collar,31,Commercial,"$11,840",4,Sports Car,no,$0,0,No,1,$0,9.0,0,Highly Urban/ Urban
358036230,0,22MAR49,50.0,0,11.0,"$53,567",No,"$225,043",Yes,M,<High School,z_Blue Collar,15,Private,"$11,860",6,Pickup,no,"$4,098",1,No,0,$0,8.0,0,Highly Urban/ Urban
317842701,0,25JUN45,54.0,0,12.0,"$40,818",No,$0,z_No,z_F,Masters,Lawyer,34,Private,"$10,980",1,z_SUV,no,"$5,050",2,No,0,$0,15.0,0,Highly Urban/ Urban
317159574,0,09MAY45,54.0,0,0.0,$0,No,$0,Yes,z_F,z_High School,Student,29,Private,"$1,500",4,Sports Car,no,$0,0,No,0,$0,1.0,0,z_Highly Rural/ Rural
104793760,2,13FEB54,45.0,3,14.0,"$36,912",Yes,$0,z_No,z_F,Bachelors,Clerical,60,Private,"$6,550",12,z_SUV,no,"$3,791",1,No,7,$0,12.0,0,Highly Urban/ Urban
901443160,0,05FEB49,50.0,0,11.0,"$80,241",No,$0,z_No,z_F,Masters,Lawyer,17,Private,"$14,520",4,Pickup,no,"$7,628",2,No,7,$0,11.0,0,Highly Urban/ Urban
756912875,0,17DEC35,63.0,0,15.0,"$42,209",No,$0,z_No,M,z_High School,z_Blue Collar,22,Commercial,"$16,850",1,Minivan,no,"$7,199",3,No,1,"$1,467",9.0,1,Highly Urban/ Urban
374284502,0,19FEB45,54.0,0,0.0,$0,No,"$87,156",Yes,z_F,Masters,Home Maker,36,Private,"$22,350",6,z_SUV,no,$0,0,No,0,$0,9.0,0,z_Highly Rural/ Rural
498146968,0,29JUN61,38.0,0,13.0,"$23,711",No,$0,z_No,M,z_High School,Clerical,24,Private,"$7,670",10,Pickup,yes,"$3,158",3,No,5,"$5,759",9.0,1,Highly Urban/ Urban
876897657,0,10SEP67,32.0,2,0.0,$0,No,$0,Yes,M,z_High School,Student,29,Commercial,"$7,410",6,Pickup,no,"$1,491",2,No,8,"$2,922",1.0,1,Highly Urban/ Urban
440339154,0,25AUG64,35.0,2,15.0,"$45,893",No,"$89,889",Yes,z_F,<High School,z_Blue Collar,46,Private,"$9,590",1,z_SUV,no,$0,0,No,0,$0,,0,z_Highly Rural/ Rural
632170810,0,09MAR58,41.0,0,13.0,"$42,206",No,$0,z_No,z_F,Masters,Lawyer,35,Private,"$18,460",10,z_SUV,no,"$5,274",2,No,10,$0,18.0,0,Highly Urban/ Urban
787141646,0,02JUN50,49.0,0,13.0,"$123,574",No,"$347,009",Yes,M,PhD,Manager,53,Commercial,"$31,000",1,Panel Truck,yes,"$4,344",2,No,0,"$3,237",14.0,1,Highly Urban/ Urban
474302091,0,03FEB45,54.0,0,13.0,"$20,058",No,"$140,497",Yes,M,<High School,Clerical,15,Private,"$16,390",6,Van,yes,$0,0,No,0,$0,7.0,0,Highly Urban/ Urban
852357509,1,25APR57,42.0,1,9.0,"$42,989",Yes,"$182,292",z_No,z_F,z_High School,z_Blue Collar,12,Commercial,"$19,970",1,Pickup,no,$0,0,No,0,$0,1.0,0,z_Highly Rural/ Rural
447408712,0,08NOV50,49.0,0,10.0,,No,"$209,679",Yes,z_F,z_High School,z_Blue Collar,50,Commercial,"$17,190",16,Sports Car,no,"$8,174",2,No,4,"$2,648",1.0,1,Highly Urban/ Urban
91828015,0,06JUN62,37.0,0,13.0,"$89,596",No,"$271,298",Yes,M,PhD,Doctor,30,Private,"$14,160",1,Minivan,yes,"$1,344",1,No,5,$0,13.0,0,Highly Urban/ Urban
222839173,0,29MAR48,51.0,0,17.0,"$118,301",No,"$285,597",Yes,z_F,Masters,Manager,36,Private,"$20,650",1,z_SUV,no,"$6,272",2,No,0,$0,15.0,0,Highly Urban/ Urban
771950909,0,05DEC52,46.0,0,11.0,"$26,266",No,"$125,951",Yes,z_F,Bachelors,Manager,20,Private,"$13,990",4,Sports Car,no,"$7,766",1,No,4,$0,7.0,0,Highly Urban/ Urban
184234332,0,17JAN67,32.0,1,13.0,"$22,243",Yes,$0,z_No,z_F,Bachelors,Home Maker,5,Commercial,"$19,470",13,Pickup,no,$0,0,No,0,"$35,577",10.0,1,Highly Urban/ Urban
909479253,0,24MAR40,59.0,0,7.0,"$150,956",No,"$386,522",z_No,z_F,PhD,Doctor,25,Private,"$9,300",9,z_SUV,no,"$7,670",2,No,3,$0,11.0,0,Highly Urban/ Urban
125087914,3,15FEB60,39.0,3,11.0,"$76,791",No,"$215,433",Yes,z_F,Masters,Professional,24,Private,"$33,050",13,z_SUV,no,"$10,265",1,No,2,"$6,993",20.0,1,Highly Urban/ Urban
805970222,1,15JAN59,40.0,3,14.0,"$51,401",Yes,"$179,590",z_No,M,Bachelors,z_Blue Collar,15,Commercial,"$6,640",9,Minivan,no,$0,0,No,0,$0,6.0,0,z_Highly Rural/ Rural
184578161,0,25JUL44,55.0,0,7.0,"$45,787",No,"$173,196",Yes,z_F,Masters,Lawyer,5,Private,"$11,580",9,z_SUV,no,"$2,528",1,No,5,$0,13.0,0,Highly Urban/ Urban
874030068,0,24AUG60,39.0,1,0.0,$0,No,$0,Yes,z_F,<High School,Student,32,Private,"$9,030",7,z_SUV,no,$0,0,Yes,1,$0,1.0,0,z_Highly Rural/ Rural
50270043,1,15JUL57,42.0,2,12.0,"$46,177",No,"$159,806",Yes,M,z_High School,z_Blue Collar,28,Commercial,"$21,620",6,Minivan,yes,"$6,271",1,No,0,$0,10.0,0,Highly Urban/ Urban
333237097,0,08JUL77,22.0,2,13.0,"$11,047",Yes,$0,z_No,z_F,<High School,Clerical,47,Private,"$18,770",1,z_SUV,no,"$6,996",1,No,0,"$5,238",8.0,1,Highly Urban/ Urban
825220621,0,19MAY64,35.0,0,4.0,"$51,116",No,$0,z_No,z_F,Bachelors,z_Blue Collar,43,Commercial,"$14,200",10,z_SUV,no,"$5,459",2,No,0,$0,12.0,0,Highly Urban/ Urban
683378483,0,16MAY44,55.0,0,14.0,"$55,409",No,"$162,237",Yes,M,Bachelors,z_Blue Collar,45,Commercial,"$27,890",4,Panel Truck,no,$0,0,No,0,$0,14.0,0,z_Highly Rural/ Rural
523925240,0,30JUL47,52.0,0,13.0,"$86,756",No,"$224,768",Yes,z_F,Masters,Lawyer,51,Private,"$11,560",1,Minivan,no,$0,0,No,1,$0,9.0,0,Highly Urban/ Urban
790442875,0,21JUN36,63.0,0,9.0,"$87,516",No,"$289,088",Yes,M,Masters,Professional,37,Private,"$13,790",6,Sports Car,yes,$0,0,No,0,$0,14.0,0,Highly Urban/ Urban
649678964,1,07AUG61,38.0,3,15.0,,Yes,$0,z_No,M,z_High School,Clerical,61,Private,"$19,550",16,Van,no,"$6,436",1,No,3,"$8,349",1.0,1,z_Highly Rural/ Rural
412789769,0,03SEP60,39.0,0,0.0,$0,No,,Yes,z_F,z_High School,Student,35,Private,"$9,460",8,z_SUV,no,$0,0,Yes,0,$0,1.0,0,Highly Urban/ Urban
297255585,0,18OCT51,48.0,0,8.0,"$137,411",No,"$391,680",z_No,M,Bachelors,z_Blue Collar,22,Commercial,"$11,940",10,Pickup,yes,$0,0,No,0,$0,4.0,0,Highly Urban/ Urban
9283031,0,15JUN34,65.0,0,15.0,"$22,481",No,"$127,617",Yes,z_F,z_High School,Clerical,14,Private,"$11,340",9,Sports Car,no,"$33,075",1,Yes,0,"$4,699",1.0,1,Highly Urban/ Urban
224170926,0,18JUL58,41.0,3,0.0,$0,No,$0,Yes,z_F,Bachelors,Student,40,Commercial,"$12,830",1,z_SUV,no,$0,0,No,0,$0,5.0,0,z_Highly Rural/ Rural
366181726,0,10JUL48,51.0,0,9.0,"$61,293",No,"$242,297",Yes,M,z_High School,z_Blue Collar,26,Commercial,"$12,730",1,Minivan,yes,$0,0,No,2,$0,9.0,0,z_Highly Rural/ Rural
75005626,0,24MAY58,41.0,0,9.0,"$18,939",No,$0,z_No,M,<High School,z_Blue Collar,50,Private,"$5,600",6,Minivan,no,"$5,171",4,No,4,"$3,896",1.0,1,Highly Urban/ Urban
277552954,0,03FEB57,42.0,2,11.0,"$79,185",No,"$243,880",Yes,z_F,Bachelors,Professional,28,Private,"$13,020",3,z_SUV,no,"$6,689",1,No,5,$0,1.0,0,Highly Urban/ Urban
466727453,0,28NOV65,33.0,3,12.0,"$46,453",No,"$166,667",Yes,M,<High School,z_Blue Collar,47,Private,"$6,150",10,Minivan,no,$0,0,No,1,$0,5.0,0,Highly Urban/ Urban
105409665,0,09JUN51,48.0,0,14.0,"$50,201",No,"$169,828",Yes,M,z_High School,Manager,24,Commercial,"$29,670",1,Panel Truck,yes,"$5,053",3,No,4,$0,1.0,0,Highly Urban/ Urban
942337252,1,25SEP55,44.0,2,11.0,"$88,492",Yes,$0,z_No,z_F,Bachelors,Professional,8,Private,"$14,750",4,Minivan,no,$0,0,Yes,0,$0,8.0,0,Highly Urban/ Urban
952004858,0,03JAN51,48.0,0,15.0,"$67,876",No,"$242,138",Yes,z_F,z_High School,z_Blue Collar,31,Commercial,"$6,410",1,z_SUV,no,"$8,268",3,No,3,"$2,550",1.0,1,Highly Urban/ Urban
394584511,0,01AUG53,46.0,0,8.0,"$177,562",No,$0,z_No,M,PhD,Manager,53,Commercial,"$22,110",6,Pickup,no,"$6,935",1,No,3,"$4,395",19.0,1,Highly Urban/ Urban
495186029,0,30MAR50,49.0,0,10.0,"$122,192",No,"$337,259",z_No,M,Masters,,32,Commercial,"$33,960",1,Panel Truck,no,$0,0,No,0,$0,,0,Highly Urban/ Urban
440406245,0,02NOV50,49.0,0,13.0,"$106,915",No,"$306,616",Yes,M,z_High School,Manager,24,Commercial,"$34,580",13,Panel Truck,yes,$0,0,No,0,$0,12.0,0,Highly Urban/ Urban
622982638,0,08FEB50,49.0,0,11.0,"$165,193",No,$0,z_No,z_F,Masters,,29,Commercial,"$27,170",1,Pickup,no,$0,0,Yes,0,$0,17.0,0,Highly Urban/ Urban
77496530,0,19FEB52,47.0,1,12.0,"$76,811",No,"$243,367",Yes,z_F,z_High School,Manager,56,Private,"$7,090",10,Sports Car,no,$0,0,No,0,$0,8.0,0,Highly Urban/ Urban
629304541,0,26SEP51,48.0,0,13.0,"$54,108",No,"$183,134",Yes,M,z_High School,Professional,23,Private,"$10,060",1,Pickup,yes,"$3,149",2,No,0,$0,1.0,0,Highly Urban/ Urban
617024306,2,20MAY63,36.0,3,0.0,$0,No,$0,Yes,M,z_High School,Student,13,Commercial,"$5,100",7,Pickup,yes,$0,0,No,2,"$3,317",1.0,1,Highly Urban/ Urban
974780561,0,14JAN50,49.0,0,,"$56,116",No,"$184,489",z_No,M,z_High School,Clerical,46,Private,"$9,840",4,Minivan,yes,$0,0,No,1,$0,9.0,0,Highly Urban/ Urban
299321368,0,09SEP59,40.0,3,14.0,"$62,000",No,"$174,525",Yes,M,z_High School,Clerical,22,Private,"$13,720",6,Minivan,yes,"$26,951",3,No,6,$0,8.0,0,Highly Urban/ Urban
247546848,0,04MAR58,41.0,0,8.0,"$169,599",No,$0,z_No,M,Masters,,31,Commercial,"$27,680",4,Panel Truck,yes,"$3,196",3,No,6,$0,20.0,0,Highly Urban/ Urban
669976904,0,10NOV63,36.0,0,11.0,"$30,071",No,"$152,771",Yes,z_F,<High School,z_Blue Collar,33,Private,"$17,970",10,z_SUV,no,$0,0,No,0,$0,1.0,0,z_Highly Rural/ Rural
492688219,0,03SEP42,57.0,0,,"$37,047",No,"$161,286",Yes,z_F,z_High School,Student,43,Commercial,"$19,510",1,Sports Car,no,"$4,630",1,No,4,$0,1.0,0,Highly Urban/ Urban
880702697,0,20APR54,45.0,0,11.0,"$48,961",No,"$177,210",Yes,z_F,Bachelors,Home Maker,24,Private,"$16,930",6,Sports Car,no,$0,0,No,3,$0,8.0,0,Highly Urban/ Urban
999482663,0,13AUG51,48.0,0,12.0,"$22,633",No,"$135,679",Yes,z_F,Bachelors,Manager,30,Private,"$16,730",13,z_SUV,no,$0,0,No,0,$0,9.0,0,Highly Urban/ Urban
587062406,0,18FEB42,57.0,0,11.0,"$114,830",No,$0,z_No,M,PhD,,26,Commercial,"$26,900",4,Panel Truck,no,"$28,321",2,No,0,"$5,951",13.0,1,Highly Urban/ Urban
291000409,0,09JUL48,51.0,0,12.0,"$221,817",No,"$551,915",Yes,z_F,PhD,Doctor,23,Private,"$43,510",1,z_SUV,no,"$6,302",2,No,2,$0,16.0,0,Highly Urban/ Urban
162673521,0,16SEP37,62.0,0,9.0,"$70,230",No,"$261,855",Yes,M,Bachelors,Manager,26,Private,"$26,640",1,Minivan,yes,$0,0,No,0,$0,5.0,0,Highly Urban/ Urban
335557218,0,04JUN72,27.0,1,10.0,"$44,208",Yes,$0,z_No,z_F,z_High School,Clerical,33,Private,"$8,620",1,z_SUV,no,"$3,700",2,No,5,"$3,280",9.0,1,Highly Urban/ Urban
55524088,0,18FEB72,27.0,1,9.0,"$7,989",No,"$59,185",Yes,z_F,z_High School,Home Maker,48,Private,"$5,000",6,Sports Car,no,$0,0,No,2,$0,1.0,0,z_Highly Rural/ Rural
511948260,0,11OCT66,33.0,3,9.0,"$94,866",No,"$271,416",Yes,z_F,z_High School,z_Blue Collar,50,Commercial,"$4,800",4,Sports Car,no,$0,0,No,3,$0,11.0,0,Highly Urban/ Urban
665870167,0,15OCT38,61.0,0,6.0,"$46,826",No,"$178,836",z_No,z_F,Masters,Lawyer,19,Private,"$23,880",10,z_SUV,no,"$1,776",3,No,4,$0,16.0,0,Highly Urban/ Urban
613496561,0,29NOV43,55.0,0,15.0,"$67,569",No,"$226,686",Yes,M,Bachelors,Professional,41,Private,"$13,760",1,Minivan,yes,$0,0,No,0,$0,13.0,0,z_Highly Rural/ Rural
667355996,0,28MAY63,36.0,0,11.0,"$104,424",No,,z_No,z_F,Masters,Manager,43,Private,"$13,190",6,z_SUV,no,"$6,032",3,No,2,"$5,937",12.0,1,Highly Urban/ Urban
436659487,0,19APR39,60.0,0,11.0,"$4,103",No,"$103,570",Yes,z_F,<High School,Home Maker,51,Private,"$7,910",4,z_SUV,no,$0,0,No,4,$0,,0,z_Highly Rural/ Rural
989631917,0,21DEC54,44.0,0,0.0,$0,No,$0,Yes,M,<High School,Student,74,Private,"$15,580",4,Minivan,yes,$0,0,No,2,$0,6.0,0,z_Highly Rural/ Rural
240336746,0,16MAY42,57.0,2,16.0,"$86,232",No,"$272,326",Yes,z_F,Masters,Manager,8,Private,"$15,820",9,z_SUV,no,$0,0,No,0,$0,15.0,0,Highly Urban/ Urban
876968470,0,28AUG46,53.0,0,11.0,"$178,768",No,"$469,094",z_No,M,PhD,,23,Commercial,"$24,680",6,Panel Truck,no,$0,0,No,1,$0,12.0,0,Highly Urban/ Urban
204629831,1,23AUG54,45.0,1,10.0,"$36,365",Yes,$0,z_No,M,z_High School,Clerical,48,Private,"$20,010",4,Minivan,no,$0,0,No,3,"$5,811",8.0,1,Highly Urban/ Urban
545539657,0,16AUG56,43.0,0,10.0,"$46,119",No,$0,z_No,M,z_High School,Professional,51,Commercial,"$10,410",1,Pickup,yes,"$10,930",3,No,0,"$3,905",,1,Highly Urban/ Urban
376482434,0,03MAR44,55.0,0,11.0,"$59,162",No,"$180,232",Yes,M,Bachelors,Manager,25,Commercial,"$17,600",7,Van,yes,"$5,028",2,Yes,3,$0,9.0,0,Highly Urban/ Urban
243016778,0,20JAN62,37.0,0,16.0,"$43,290",No,"$158,771",Yes,z_F,Bachelors,z_Blue Collar,29,Private,"$23,640",1,z_SUV,no,$0,0,No,0,$0,10.0,0,Highly Urban/ Urban
735267214,1,04AUG60,39.0,1,13.0,"$78,477",No,,Yes,z_F,Masters,Manager,26,Private,"$10,170",3,z_SUV,no,"$3,927",1,No,1,$0,11.0,0,Highly Urban/ Urban
880941719,1,08JUN61,38.0,1,7.0,,No,$0,Yes,z_F,z_High School,Student,40,Private,"$7,050",4,Sports Car,no,$0,0,No,0,$0,10.0,0,z_Highly Rural/ Rural
160730761,1,25OCT57,42.0,1,,"$49,120",Yes,"$197,752",z_No,z_F,Bachelors,Manager,37,Private,"$10,440",1,z_SUV,no,$0,0,No,0,"$3,244",9.0,1,Highly Urban/ Urban
594389933,0,20JUL61,38.0,4,14.0,"$40,248",No,"$166,402",Yes,M,z_High School,z_Blue Collar,27,Commercial,"$11,520",1,Minivan,yes,$0,0,No,1,"$4,487",9.0,1,Highly Urban/ Urban
739643429,0,11NOV42,57.0,0,5.0,"$32,033",No,"$167,795",Yes,z_F,Masters,Home Maker,44,Private,"$18,110",10,Sports Car,no,"$1,575",2,No,7,"$5,834",16.0,1,Highly Urban/ Urban
125992610,0,20AUG37,62.0,0,12.0,"$33,713",No,"$171,810",Yes,z_F,Bachelors,z_Blue Collar,26,Commercial,"$7,700",6,Sports Car,no,"$2,791",3,No,1,$0,15.0,0,Highly Urban/ Urban
434682556,0,18MAY48,51.0,0,15.0,,No,"$102,667",Yes,M,<High School,Clerical,52,Private,"$9,960",6,Pickup,no,$0,0,No,0,$0,5.0,0,Highly Urban/ Urban
886539014,0,10JAN51,48.0,0,11.0,"$65,240",No,"$189,120",z_No,z_F,z_High School,z_Blue Collar,5,Commercial,"$12,040",7,Sports Car,no,"$5,396",1,No,3,"$18,139",1.0,1,Highly Urban/ Urban
684601927,0,25JAN59,40.0,0,9.0,"$59,645",No,"$200,891",z_No,M,Bachelors,Manager,24,Private,"$20,410",6,Minivan,yes,"$27,758",3,No,2,$0,12.0,0,Highly Urban/ Urban
667157292,0,04JUN61,38.0,0,,,No,"$305,294",Yes,z_F,PhD,Lawyer,48,Private,"$16,810",1,Minivan,no,$0,0,No,1,$0,14.0,0,Highly Urban/ Urban
70860495,0,20OCT55,44.0,0,6.0,"$35,210",No,"$140,238",z_No,M,<High School,Clerical,16,Commercial,"$10,380",6,Pickup,no,"$2,116",2,No,0,$0,6.0,0,Highly Urban/ Urban
707127309,0,26OCT47,52.0,0,0.0,$0,No,"$131,093",Yes,z_F,<High School,Home Maker,22,Private,"$1,500",1,z_SUV,no,"$6,997",3,No,0,"$2,344",5.0,1,Highly Urban/ Urban
107330101,1,25MAR54,45.0,2,14.0,"$28,731",Yes,$0,z_No,M,z_High School,z_Blue Collar,57,Commercial,"$6,000",1,Minivan,yes,$0,0,No,0,"$13,042",1.0,1,Highly Urban/ Urban
914413360,1,14JAN58,41.0,2,15.0,"$30,984",No,"$121,365",Yes,z_F,z_High School,Clerical,32,Private,"$9,980",1,Sports Car,no,$0,0,No,1,$0,1.0,0,z_Highly Rural/ Rural
78653569,0,22APR33,66.0,0,15.0,"$90,934",No,"$271,721",Yes,z_F,Masters,Lawyer,32,Private,"$21,250",4,Sports Car,no,$0,0,No,1,$0,17.0,0,Highly Urban/ Urban
591264788,0,07NOV52,47.0,0,13.0,"$23,596",No,"$147,506",Yes,z_F,z_High School,Home Maker,32,Private,"$13,250",9,z_SUV,no,$0,0,Yes,0,$0,1.0,0,Highly Urban/ Urban
202023928,0,20SEP51,48.0,0,,"$105,051",No,"$313,504",z_No,M,Bachelors,Professional,37,Commercial,"$16,810",4,Van,yes,"$6,978",2,No,2,"$1,894",1.0,1,Highly Urban/ Urban
9102010,1,02AUG55,44.0,1,9.0,"$20,638",Yes,$0,z_No,z_F,<High School,Clerical,19,Private,"$3,560",6,z_SUV,no,$0,0,No,0,"$3,369",7.0,1,Highly Urban/ Urban
